iteration,timestamp,T1_LEVEL,T2_LEVEL,T0_LEVEL,J_CT3_LEVEL,J_CT6_LEVEL,J_CT5_LEVEL,J2a_15_LEVEL,J1_70_LEVEL,J1_40_LEVEL,J1_50_LEVEL,J1_51_LEVEL,J1_60_LEVEL,J1_61_LEVEL,J2c_12_LEVEL,J2c_14_LEVEL,Jb_53_LEVEL,J2c_11_LEVEL,J2c_13_LEVEL,J2a_20_LEVEL,J2a_30_LEVEL,J2a_33_LEVEL,J2a_23_LEVEL,J2a_41_LEVEL,J_CT1_LEVEL,J_CT2_LEVEL,J1_11_LEVEL,J1_30_LEVEL,J2b_21_LEVEL,J2b_40_LEVEL,J2b_30_LEVEL,J2b_31_LEVEL,J2b_50_LEVEL,J2b_41_LEVEL,J2c_10_LEVEL,J_CT4_LEVEL,J2b_10_LEVEL,J1_10_LEVEL,J1_20_LEVEL,J2a_31_LEVEL,J2a_32_LEVEL,J2a_21_LEVEL,J2a_22_LEVEL,J1-CLin_LEVEL,J2a_40_LEVEL,J1-MPA_LEVEL,J1_33_LEVEL,J1_31_LEVEL,RWtank_Top_LEVEL,J1_34_LEVEL,J2a_10_LEVEL,J2a_12_LEVEL,J2a_13_LEVEL,J2a_14_LEVEL,ER2_Top_LEVEL,ER1_Top_LEVEL,J2b_11_LEVEL,J2b_12_LEVEL,J2b_14_LEVEL,J2b_Leak_LEVEL,J2b_15_LEVEL,J2b_20_LEVEL,J2b_51_LEVEL,J2b_52_LEVEL,J2a_11_LEVEL,J1_32_LEVEL,CT1_CV_LEVEL,CT2_CV_LEVEL,CT3_CV_LEVEL,CT4_CV_LEVEL,CT5_CV_LEVEL,CT6_CV_LEVEL,CT1_FV_LEVEL,CT2_FV_LEVEL,CT3_FV_LEVEL,CT4_FV_LEVEL,CT5_FV_LEVEL,CT6_FV_LEVEL,P_RAW1_FLOW,P_RAW1_STATUS,P_RAW2_FLOW,P_RAW2_STATUS,P_B2_FLOW,P_B2_STATUS,P_B1_FLOW,P_B1_STATUS,V_Gi_G_FLOW,V_Gi_G_STATUS,V_Gi_B_FLOW,V_Gi_B_STATUS,V_SWaT_FLOW,V_SWaT_STATUS,V_PUB_FLOW,V_PUB_STATUS,V_ER2i_FLOW,V_ER2i_STATUS,V_ER2o_FLOW,V_ER2o_STATUS,V_ER1i_FLOW,V_ER1i_STATUS,V_ER1o_FLOW,V_ER1o_STATUS,FCV_ER_FLOW,FCV_ER_STATUS,FCV_RWin_FLOW,FCV_RWin_STATUS,V1_FLOW,V1_STATUS,V2_FLOW,V2_STATUS,V3_FLOW,V3_STATUS,V4_FLOW,V4_STATUS,V5_FLOW,V5_STATUS,V6_FLOW,V6_STATUS,V7_FLOW,V7_STATUS,V8_FLOW,V8_STATUS,V9_FLOW,V9_STATUS,V10_FLOW,V10_STATUS,V11_FLOW,V11_STATUS,V12_FLOW,V12_STATUS,Close_PRAW_from_iteration_500_to_1000,Close_PRAW1_when_T2_<_0.16,Close_PRAW1_when_0.10_<_T2_<_0.16
667,2022-03-10 14:14:24.328158,7.765569987050469e-08,0.00022808728700884906,0.4140651292466313,55.952540694554884,55.952540694554884,55.95155498966292,1.380094952198804,0.6000749745499727,1.4440651292466313,1.4440651292466313,0.6000749745499727,1.4440651292466313,0.6000749745499727,55.95218980875272,55.75254069455488,55.73266454609772,55.952149770270445,55.95239620612536,-0.09999158899132632,-0.0998318296801306,1.3799391472545526,1.3797327498819176,1.3792105857852683,55.951457760683596,55.95155498966292,0.9140651292466313,0.7540651292466314,0.2985914889415302,1.5985914889415302,1.5982819135653492,57.45405966849444,56.15363453684925,57.45363453684925,55.9520925797734,55.951457760683596,56.6520925797734,9.2,4.04,-0.0998318296801306,1.1999391472545526,-0.09999158899132632,1.2000000776556998,1.4940651292466314,1.379447936931443,1.4940651292466314,1.4940651292466314,1.4940651292466314,-0.6559348707533688,1.4440651292466313,1.3000749745499727,1.6000749745499727,1.3800749745499727,1.3800749745499727,-0.7497769118714237,-0.7499949231858676,57.2320925797734,56.5320925797734,56.5320925797734,56.5320925797734,55.8220925797734,1.3792105857852683,57.233386867858385,57.23287094347036,1.3000749745499727,1.4940651292466314,55.951457760683596,55.95155498966292,55.952540694554884,55.951457760683596,55.95155498966292,55.952540694554884,55.951457760683596,55.95155498966292,55.952540694554884,55.951457760683596,55.95155498966292,55.952540694554884,0.0,0,0.0,0,0.0,0,0.0001575075089769065,1,0.0,0,0.0001575075089769065,1,0.0,0,0.0,0,-9.497341650817164e-06,1,0.0001575075089769065,1,9.497341650817164e-06,1,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1,1,0
668,2022-03-10 14:14:26.501955,0.00022801385531945328,0.0,0.4140651292466313,-1.5,-1.5,-1.5,1.3801331375352002,0.6001531155667619,1.4440651292466313,1.4440651292466313,0.6001531155667619,1.4440651292466313,0.6001531155667619,-1.5,-1.7,-1.72,-1.5,-1.5,-0.09978031967694068,-0.09994008191859649,-0.22,-0.22,-0.22,-1.5,-1.5,0.9140651292466313,0.7540651292466314,-1.3,0.0,0.0,0.0,-1.3,0.0,-1.5,-1.5,-0.8,9.2,4.04,-0.09994008191859649,-0.4,-0.09978031967694068,1.2002280138553196,1.4940651292466314,-0.22,1.4940651292466314,1.4940651292466314,1.4940651292466314,-0.6559348707533688,1.4440651292466313,1.3001531155667618,1.6001531155667619,1.380153115566762,1.380153115566762,-0.7499950007358074,-0.7497769854088732,-0.22,-0.92,-0.92,-0.92,-1.63,-0.22,-0.22,-0.22,1.3001531155667618,1.4940651292466314,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0.0,0,0.0,0,0,0,0,1,0,0,0,1,0.0,0,0.0,0,9.51750685278433e-06,1,0,1,-9.51750685278433e-06,1,0,0,0.0,1,0.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
669,2022-03-10 14:14:26.965470,0.0,0.0002284201644668915,0.4140651292466313,55.94800694665566,55.94800694665566,55.94701603050898,1.380095045358125,0.6000750317441617,1.4440651292466313,1.4440651292466313,0.6000750317441617,1.4440651292466313,0.6000750317441617,55.947654205893095,55.74800694665566,55.72813145291748,55.9476139557853,55.94786169440168,-0.0999916516521886,-0.09983160468203356,1.3799379525881268,1.3797304640795396,1.3792055394695437,55.946918287602884,55.94701603050898,0.9140651292466313,0.7540651292466314,0.2985831694896268,1.5985831694896269,1.598271957468495,57.449533951040095,56.14910657178871,57.449106571788704,55.947556462986995,55.946918287602884,56.647556462987,9.2,4.04,-0.09983160468203356,1.1999379525881269,-0.0999916516521886,-0.4,1.4940651292466314,1.3794441454054323,1.4940651292466314,1.4940651292466314,1.4940651292466314,-0.6559348707533688,1.4440651292466313,1.3000750317441616,1.6000750317441617,1.3800750317441617,1.3800750317441617,-0.7497765879900118,-0.7499949918455213,57.227556462986996,56.52755646298699,56.52755646298699,56.52755646298699,55.81755646298699,1.3792055394695437,57.22885759345709,57.22833894142607,1.3000750317441616,1.4940651292466314,55.946918287602884,55.94701603050898,55.94800694665566,55.946918287602884,55.94701603050898,55.94800694665566,55.946918287602884,55.94701603050898,55.94800694665566,55.946918287602884,55.94701603050898,55.94800694665566,0.0,0,0.0,0,0.0,0,0.00015795664786603917,1,0.0,0,0.00015795664786603917,1,0.0,0,0.0,0,-9.50687261286393e-06,1,0.00015795664786603917,1,9.50687261286393e-06,1,0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1,1,0
670,2022-03-10 14:14:27.486753,0.00022816494270871956,0.0,0.4140651292466313,-1.5,-1.5,-1.5,1.3801332257748804,0.6001532170316084,1.4440651292466313,1.4440651292466313,0.6001532170316084,1.4440651292466313,0.6001532170316084,-1.5,-1.7,-1.72,-1.5,-1.5,-0.09978017408640816,-0.09994004221976183,-0.22,-0.22,-0.22,-1.5,-1.5,0.9140651292466313,0.7540651292466314,-1.3,0.0,0.0,0.0,-1.3,0.0,-1.5,-1.5,-0.8,9.2,4.04,-0.09994004221976183,-0.4,-0.09978017408640816,1.200228164942709,1.4940651292466314,-0.22,1.4940651292466314,1.4940651292466314,1.4940651292466314,-0.6559348707533688,1.4440651292466313,1.3001532170316084,1.6001532170316084,1.3801532170316084,1.3801532170316084,-0.7499949974364473,-0.749776837620844,-0.22,-0.92,-0.92,-0.92,-1.63,-0.22,-0.22,-0.22,1.3001532170316084,1.4940651292466314,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0.0,0,0.0,0,0,0,0,1,0,0,0,1,0.0,0,0.0,0,9.503636958701062e-06,1,0,1,-9.503636958701062e-06,1,0,0,0.0,1,0.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
671,2022-03-10 14:14:27.978458,7.765569987050469e-08,0.00022808728700884906,0.4140651292466313,55.94273056415708,55.94273056415708,55.94173358213859,1.380094952198804,0.6000749745499727,1.4440651292466313,1.4440651292466313,0.6000749745499727,1.4440651292466313,0.6000749745499727,55.94237566423122,55.74273056415708,55.72285583250797,55.94233516779266,55.94258442281587,-0.09999158899132632,-0.0998318296801306,1.3799358416581091,1.3797270830734611,1.3791989452413997,55.94163524102492,55.94173358213859,0.9140651292466313,0.7540651292466314,0.2985727653487058,1.5985727653487058,1.598259648281953,57.44426691593476,56.143836920482094,57.44383692048209,55.94227732311755,55.94163524102492,56.642277323117554,9.2,4.04,-0.0998318296801306,1.199935841658109,-0.09999158899132632,1.2000000776556998,1.4940651292466314,1.3794390117454502,1.4940651292466314,1.4940651292466314,1.4940651292466314,-0.6559348707533688,1.4440651292466313,1.3000749745499727,1.6000749745499727,1.3800749745499727,1.3800749745499727,-0.7497769118714237,-0.7499949231858676,57.22227732311755,56.52227732311755,56.52227732311755,56.52227732311755,55.81227732311755,1.3791989452413997,57.22358641808522,57.223064591092616,1.3000749745499727,1.4940651292466314,55.94163524102492,55.94173358213859,55.94273056415708,55.94163524102492,55.94173358213859,55.94273056415708,55.94163524102492,55.94173358213859,55.94273056415708,55.94163524102492,55.94173358213859,55.94273056415708,0.0,0,0.0,0,0.0,0,0.0001584780767552112,1,0.0,0,0.0001584780767552112,1,0.0,0,0.0,0,-9.497341650820249e-06,1,0.0001584780767552112,1,9.497341650820249e-06,1,0.0,0,-1.5888922041194696e-33,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1,1,0
672,2022-03-10 14:14:28.482699,0.00022801385531945328,0.0,0.4140651292466313,-1.5,-1.5,-1.5,1.3801331375352002,0.6001531155667619,1.4440651292466313,1.4440651292466313,0.6001531155667619,1.4440651292466313,0.6001531155667619,-1.5,-1.7,-1.72,-1.5,-1.5,-0.09978031967694068,-0.09994008191859649,-0.22,-0.22,-0.22,-1.5,-1.5,0.9140651292466313,0.7540651292466314,-1.3,0.0,0.0,0.0,-1.3,0.0,-1.5,-1.5,-0.8,9.2,4.04,-0.09994008191859649,-0.4,-0.09978031967694068,1.2002280138553196,1.4940651292466314,-0.22,1.4940651292466314,1.4940651292466314,1.4940651292466314,-0.6559348707533688,1.4440651292466313,1.3001531155667618,1.6001531155667619,1.380153115566762,1.380153115566762,-0.7499950007358074,-0.7497769854088732,-0.22,-0.92,-0.92,-0.92,-1.63,-0.22,-0.22,-0.22,1.3001531155667618,1.4940651292466314,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0.0,0,0.0,0,0,0,0,1,0,0,0,1,0.0,0,0.0,0,9.517506852784328e-06,1,0,1,-9.517506852784328e-06,1,0,0,3.2311742677852644e-27,1,0.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
673,2022-03-10 14:14:28.965507,0.0,0.0002284201644668915,0.4140651292466313,55.94687924587959,55.94687924587959,55.94588703338127,1.380095045358125,0.6000750317441617,1.4440651292466313,1.4440651292466313,0.6000750317441617,1.4440651292466313,0.6000750317441617,55.94652604367716,55.74687924587959,55.72700391500927,55.946485740925425,55.94673380361669,-0.0999916516521886,-0.09983160468203356,1.3799375725963468,1.3797298126568187,1.3792042013415975,55.945789162630795,55.94588703338127,0.9140651292466313,0.7540651292466314,0.29858101713633833,1.5985810171363384,1.5982693979834444,57.44840824791732,56.14798030955144,57.44798030955144,55.94642817292669,55.945789162630795,56.64642817292669,9.2,4.04,-0.09983160468203356,1.1999375725963466,-0.0999916516521886,-0.4,1.4940651292466314,1.3794431194189372,1.4940651292466314,1.4940651292466314,1.4940651292466314,-0.6559348707533688,1.4440651292466313,1.3000750317441616,1.6000750317441617,1.3800750317441617,1.3800750317441617,-0.7497765879900118,-0.7499949918455213,57.22642817292669,56.526428172926686,56.526428172926686,56.526428172926686,55.816428172926685,1.3792042013415975,57.22773100550827,57.2272116749488,1.3000750317441616,1.4940651292466314,55.945789162630795,55.94588703338127,55.94687924587959,55.945789162630795,55.94588703338127,55.94687924587959,55.945789162630795,55.94588703338127,55.94687924587959,55.945789162630795,55.94588703338127,55.94687924587959,0.0,0,0.0,0,0.0,0,0.00015806820675498862,1,0.0,0,0.00015806820675498862,1,0.0,0,0.0,0,-9.506872612863537e-06,1,0.00015806820675498862,1,9.506872612863537e-06,1,0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1,1,0
674,2022-03-10 14:14:29.274062,0.00022816494270871956,0.0,0.4140651292466313,-1.5,-1.5,-1.5,1.3801332257748804,0.6001532170316084,1.4440651292466313,1.4440651292466313,0.6001532170316084,1.4440651292466313,0.6001532170316084,-1.5,-1.7,-1.72,-1.5,-1.5,-0.09978017408640816,-0.09994004221976183,-0.22,-0.22,-0.22,-1.5,-1.5,0.9140651292466313,0.7540651292466314,-1.3,0.0,0.0,0.0,-1.3,0.0,-1.5,-1.5,-0.8,9.2,4.04,-0.09994004221976183,-0.4,-0.09978017408640816,1.200228164942709,1.4940651292466314,-0.22,1.4940651292466314,1.4940651292466314,1.4940651292466314,-0.6559348707533688,1.4440651292466313,1.3001532170316084,1.6001532170316084,1.3801532170316084,1.3801532170316084,-0.7499949974364473,-0.749776837620844,-0.22,-0.92,-0.92,-0.92,-1.63,-0.22,-0.22,-0.22,1.3001532170316084,1.4940651292466314,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0.0,0,0.0,0,0,0,0,1,0,0,0,1,0.0,0,0.0,0,9.503636958701062e-06,1,0,1,-9.503636958701062e-06,1,0,0,0.0,1,0.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
675,2022-03-10 14:14:29.798379,7.765569987050469e-08,0.00022808728700884906,0.4140651292466313,55.94882135036136,55.94882135036136,55.94783137074137,1.380094952198804,0.6000749745499727,1.4440651292466313,1.4440651292466313,0.6000749745499727,1.4440651292466313,0.6000749745499727,55.948468942958016,55.748821350361354,55.728945738962125,55.94842873088192,55.948676235376034,-0.09999158899132632,-0.0998318296801306,1.3799378942291214,1.3797306018110997,1.3792061732993526,55.94773372019422,55.94783137074137,0.9140651292466313,0.7540651292466314,0.29858439154235716,1.5985843915423572,1.5982734736464852,57.450346911575906,56.14991993624705,57.44991993624705,55.94837129241087,55.94773372019422,56.64837129241087,9.2,4.04,-0.0998318296801306,1.1999378942291212,-0.09999158899132632,1.2000000776556998,1.4940651292466314,1.3794445537340767,1.4940651292466314,1.4940651292466314,1.4940651292466314,-0.6559348707533688,1.4440651292466313,1.3000749745499727,1.6000749745499727,1.3800749745499727,1.3800749745499727,-0.7497769118714237,-0.7499949231858676,57.22837129241087,56.52837129241087,56.52837129241087,56.52837129241087,55.818371292410866,1.3792061732993526,57.2296711932201,57.22915303138014,1.3000749745499727,1.4940651292466314,55.94773372019422,55.94783137074137,55.94882135036136,55.94773372019422,55.94783137074137,55.94882135036136,55.94773372019422,55.94783137074137,55.94882135036136,55.94773372019422,55.94783137074137,55.94882135036136,0.0,0,0.0,0,0.0,0,0.0001578760123104398,1,0.0,0,0.0001578760123104398,1,0.0,0,0.0,0,-9.4973416508181e-06,1,0.0001578760123104398,1,9.4973416508181e-06,1,0.0,0,-1.2037062152420224e-33,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1,1,0
676,2022-03-10 14:14:30.225026,0.00022801385531945328,0.0,0.4140651292466313,-1.5,-1.5,-1.5,1.3801331375352002,0.6001531155667619,1.4440651292466313,1.4440651292466313,0.6001531155667619,1.4440651292466313,0.6001531155667619,-1.5,-1.7,-1.72,-1.5,-1.5,-0.09978031967694068,-0.09994008191859649,-0.22,-0.22,-0.22,-1.5,-1.5,0.9140651292466313,0.7540651292466314,-1.3,0.0,0.0,0.0,-1.3,0.0,-1.5,-1.5,-0.8,9.2,4.04,-0.09994008191859649,-0.4,-0.09978031967694068,1.2002280138553196,1.4940651292466314,-0.22,1.4940651292466314,1.4940651292466314,1.4940651292466314,-0.6559348707533688,1.4440651292466313,1.3001531155667618,1.6001531155667619,1.380153115566762,1.380153115566762,-0.7499950007358074,-0.7497769854088732,-0.22,-0.92,-0.92,-0.92,-1.63,-0.22,-0.22,-0.22,1.3001531155667618,1.4940651292466314,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0.0,0,0.0,0,0,0,0,1,0,0,0,1,0.0,0,0.0,0,9.517506852784328e-06,1,0,1,-9.517506852784326e-06,1,0,0,0.0,1,0.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
677,2022-03-10 14:14:30.668108,0.0,0.0002284201644668915,0.4140651292466313,55.9561300672356,55.9561300672356,55.95514848637593,1.380095045358125,0.6000750317441617,1.4440651292466313,1.4440651292466313,0.6000750317441617,1.4440651292466313,0.6000750317441617,55.95578064939427,55.756130067235596,55.73625340065314,55.95574077838626,55.95598618327419,-0.0999916516521886,-0.09983160468203356,1.3799406889849675,1.3797351551050439,1.3792151755968822,55.95505166410324,55.95514848637593,0.9140651292466313,0.7540651292466314,0.29859866901581134,1.5985986690158114,1.5982903888319222,57.4576426861192,56.157219333162836,57.45721933316283,55.955683827121575,55.95505166410324,56.65568382712158,9.2,4.04,-0.09983160468203356,1.1999406889849675,-0.0999916516521886,-0.4,1.4940651292466314,1.3794515337396291,1.4940651292466314,1.4940651292466314,1.4940651292466314,-0.6559348707533688,1.4440651292466313,1.3000750317441616,1.6000750317441617,1.3800750317441617,1.3800750317441617,-0.7497765879900118,-0.7499949918455213,57.235683827121576,56.535683827121574,56.535683827121574,56.535683827121574,55.82568382712157,1.3792151755968822,57.23697270034545,57.23645893453306,1.3000750317441616,1.4940651292466314,55.95505166410324,55.95514848637593,55.9561300672356,55.95505166410324,55.95514848637593,55.9561300672356,55.95505166410324,55.95514848637593,55.9561300672356,55.95505166410324,55.95514848637593,55.9561300672356,0.0,0,0.0,0,0.0,0,0.00015715129897671303,1,0.0,0,0.00015715129897671303,1,0.0,0,0.0,0,-9.50687261286393e-06,1,0.00015715129897671303,1,9.50687261286393e-06,1,0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1,1,0
678,2022-03-10 14:14:31.089599,0.00022816494270871956,0.0,0.4140651292466313,-1.5,-1.5,-1.5,1.3801332257748804,0.6001532170316084,1.4440651292466313,1.4440651292466313,0.6001532170316084,1.4440651292466313,0.6001532170316084,-1.5,-1.7,-1.72,-1.5,-1.5,-0.09978017408640816,-0.09994004221976183,-0.22,-0.22,-0.22,-1.5,-1.5,0.9140651292466313,0.7540651292466314,-1.3,0.0,0.0,0.0,-1.3,0.0,-1.5,-1.5,-0.8,9.2,4.04,-0.09994004221976183,-0.4,-0.09978017408640816,1.200228164942709,1.4940651292466314,-0.22,1.4940651292466314,1.4940651292466314,1.4940651292466314,-0.6559348707533688,1.4440651292466313,1.3001532170316084,1.6001532170316084,1.3801532170316084,1.3801532170316084,-0.7499949974364473,-0.749776837620844,-0.22,-0.92,-0.92,-0.92,-1.63,-0.22,-0.22,-0.22,1.3001532170316084,1.4940651292466314,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0.0,0,0.0,0,0,0,0,1,0,0,0,1,0.0,0,0.0,0,9.503636958701062e-06,1,0,1,-9.503636958701062e-06,1,0,0,0.0,1,0.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
679,2022-03-10 14:14:31.535474,7.765569987050469e-08,0.00022808728700884906,0.4140651292466313,55.99015845844159,55.99015845844159,55.98921593248151,1.380094952198804,0.6000749745499727,1.4440651292466313,1.4440651292466313,0.6000749745499727,1.4440651292466313,0.6000749745499727,55.98982294231128,55.79015845844159,55.77027688516744,55.989784657301904,55.99002029884483,-0.09999158899132632,-0.0998318296801306,1.3799518040399668,1.3797544475064143,1.3792551562246373,55.989122961761076,55.98921593248151,0.9140651292466313,0.7540651292466314,0.2986631796211616,1.5986631796211617,1.5983671650093005,57.4916108944517,56.19120438581314,57.491204385813134,55.98972997159085,55.989122961761076,56.68972997159085,9.2,4.04,-0.0998318296801306,1.1999518040399666,-0.09999158899132632,1.2000000776556998,1.4940651292466314,1.3794821105452564,1.4940651292466314,1.4940651292466314,1.4940651292466314,-0.6559348707533688,1.4440651292466313,1.3000749745499727,1.6000749745499727,1.3800749745499727,1.3800749745499727,-0.7497769118714237,-0.7499949231858676,57.26972997159085,56.569729971590846,56.569729971590846,56.569729971590846,55.859729971590845,1.3792551562246373,57.270967565641406,57.270474241700995,1.3000749745499727,1.4940651292466314,55.989122961761076,55.98921593248151,55.99015845844159,55.989122961761076,55.98921593248151,55.99015845844159,55.989122961761076,55.98921593248151,55.99015845844159,55.989122961761076,55.98921593248151,55.99015845844159,0.0,0,0.0,0,0.0,0,0.00015374319119708304,1,0.0,0,0.00015374319119708304,1,0.0,0,0.0,0,-9.497341650819685e-06,1,0.00015374319119708304,1,9.497341650819685e-06,1,0.0,0,6.2592723192585165e-34,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1,1,0
680,2022-03-10 14:14:32.018977,0.00022801385531945328,0.0,0.4140651292466313,-1.5,-1.5,-1.5,1.3801331375352002,0.6001531155667619,1.4440651292466313,1.4440651292466313,0.6001531155667619,1.4440651292466313,0.6001531155667619,-1.5,-1.7,-1.72,-1.5,-1.5,-0.09978031967694068,-0.09994008191859649,-0.22,-0.22,-0.22,-1.5,-1.5,0.9140651292466313,0.7540651292466314,-1.3,0.0,0.0,0.0,-1.3,0.0,-1.5,-1.5,-0.8,9.2,4.04,-0.09994008191859649,-0.4,-0.09978031967694068,1.2002280138553196,1.4940651292466314,-0.22,1.4940651292466314,1.4940651292466314,1.4940651292466314,-0.6559348707533688,1.4440651292466313,1.3001531155667618,1.6001531155667619,1.380153115566762,1.380153115566762,-0.7499950007358074,-0.7497769854088732,-0.22,-0.92,-0.92,-0.92,-1.63,-0.22,-0.22,-0.22,1.3001531155667618,1.4940651292466314,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0.0,0,0.0,0,0,0,0,1,0,0,0,1,0.0,0,0.0,0,9.517506852784328e-06,1,0,1,-9.517506852784326e-06,1,0,0,-3.2311742677852644e-27,1,0.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
681,2022-03-10 14:14:32.454234,0.0,0.0002284201644668915,0.4140651292466313,56.01380909118758,56.01380909118758,56.01289365839709,1.380095045358125,0.6000750317441617,1.4440651292466313,1.4440651292466313,0.6000750317441617,1.4440651292466313,0.6000750317441617,56.01348321896522,55.81380909118758,55.79392411403638,56.013446034200115,56.01367490270388,-0.0999916516521886,-0.09983160468203356,1.3799600785817958,1.3797683948431307,1.379283455408184,56.01280335958658,56.01289365839709,0.9140651292466313,0.7540651292466314,0.2987084957360844,1.5987084957360844,1.598420990001065,57.51521977711626,56.21482495371911,57.514824953719106,56.01339292015471,56.01280335958658,56.71339292015471,9.2,4.04,-0.09983160468203356,1.1999600785817957,-0.0999916516521886,-0.4,1.4940651292466314,1.3795038861036477,1.4940651292466314,1.4940651292466314,1.4940651292466314,-0.6559348707533688,1.4440651292466313,1.3000750317441616,1.6000750317441617,1.3800750317441617,1.3800750317441617,-0.7497765879900118,-0.7499949918455213,57.29339292015471,56.593392920154706,56.593392920154706,56.593392920154706,55.883392920154705,1.379283455408184,57.2945949407814,57.29411579777504,1.3000750317441616,1.4940651292466314,56.01280335958658,56.01289365839709,56.01380909118758,56.01280335958658,56.01289365839709,56.01380909118758,56.01280335958658,56.01289365839709,56.01380909118758,56.01280335958658,56.01289365839709,56.01380909118758,0.0,0,0.0,0,0.0,0,0.0001513406145291087,1,0.0,0,0.0001513406145291087,1,0.0,0,0.0,0,-9.506872612863044e-06,1,0.0001513406145291087,1,9.506872612863044e-06,1,0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1,1,0
682,2022-03-10 14:14:34.593578,0.00022816494270871956,0.0,0.4140651292466313,-1.5,-1.5,-1.5,1.3801332257748804,0.6001532170316084,1.4440651292466313,1.4440651292466313,0.6001532170316084,1.4440651292466313,0.6001532170316084,-1.5,-1.7,-1.72,-1.5,-1.5,-0.09978017408640816,-0.09994004221976183,-0.22,-0.22,-0.22,-1.5,-1.5,0.9140651292466313,0.7540651292466314,-1.3,0.0,0.0,0.0,-1.3,0.0,-1.5,-1.5,-0.8,9.2,4.04,-0.09994004221976183,-0.4,-0.09978017408640816,1.200228164942709,1.4940651292466314,-0.22,1.4940651292466314,1.4940651292466314,1.4940651292466314,-0.6559348707533688,1.4440651292466313,1.3001532170316084,1.6001532170316084,1.3801532170316084,1.3801532170316084,-0.7499949974364473,-0.749776837620844,-0.22,-0.92,-0.92,-0.92,-1.63,-0.22,-0.22,-0.22,1.3001532170316084,1.4940651292466314,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0.0,0,0.0,0,0,0,0,1,0,0,0,1,0.0,0,0.0,0,9.503636958701062e-06,1,0,1,-9.503636958701062e-06,1,0,0,-1.6155871338926322e-27,1,0.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0
